uuid,Name,Address,Sanction Type,Nationality,Effect Date | Lapse Date,Grounds,Entity Type
99343915-9176-4c9f-bb5b-8cff49e8b7ae,"FRANCO, ALFREDO ECHALAR","C. PEDRO 
BLANCO ESQ. 
NICOLAS 
ACOSTA, NRO. 
1493, ZONA: 
SAN PEDRO,  LA PAZ 
BOLIVIA",Debarred,Non ADB Member Country,9/Jul/2014 | Until Further Notice,Cross-Debarment: WB,Organization
a2b2a61a-4798-46f0-b8fb-83272b02c6f3,"FUENTES, RUTH ELI CUAREZMA","(ID No. 401-220966-0008F)

C/O CORONADO 
INGENIEROS 
S.A., HOSPITAL 
HUMBERTO 
ALVARADO 1 
CUADRA AL ESTE,  MASAYA 
Nicaragua",Debarred,Non ADB Member Country,5/Dec/2017 | Until Further Notice,Cross-Debarment: WB,Organization
2079a81b-15a3-48c8-8e5c-c32b7c4254d1,Futura Climatização Distribuidora Comércio e Serviços Ltda. (“FUTURA CLIMATIZAÇÃO”),"Av. Augusto Franco 3097, pavimento terreo Ponto Novo, Aracaju SE, Brazil, 49047-040",Debarred,Brazil-Non ADB Member Country,15/Dec/2023 | 31/Oct/2029,Cross-Debarment: IDB,Person
edcc26ae-08da-4523-a680-76d0edeef378,Futura Distribuidora e Comércio em Geral Eireli (“FUTURA”),"Praça Valdemar Fontes Cardoso 33, Bairro Suic;a, Aracaju SE, Brazil, 49050-170",Debarred,Brazil-Non ADB Member Country,15/Dec/2023 | 30/Oct/2028,Cross-Debarment: IDB,Person
3b70951b-2fb6-4ef4-b717-0e675137bce8,F.I. Comércio em Geral Eireli (“F.I. COMÉRCIO”),"Rua Herildo Brito 287, galpao B, Bairro Santos Dumont, Aracaju - SE, Brazil, 49087-250",Debarred,Brazil-Non ADB Member Country,15/Dec/2023 | 30/Oct/2029,Cross-Debarment: IDB,Organization
8ab7c415-701e-4df7-bba3-a44dfe53cd40,GABICE S.A.C.,"C/O MASTERWALL 
S.A., AV. 
MELGAREJO 668 
URB. SANTA 
PATRICIA,  LA MOLINA, LIMA 12 
Peru",Debarred,Non ADB Member Country,17/Mar/2015 | Until Further Notice,Cross-Debarment: WB,Organization
ac8018ab-3164-4988-bccd-be123c0da04f,Gabimet JL Gabinetes Metálicos,Bolivia,Debarred,Non ADB Member Country,9/Aug/2017 | Until Further Notice,Cross-Debarment: IDB,Person
9690d624-4648-4cfc-bb28-ba2f5e138b4e,"Gallardo, Herbert Ernesto Lopez",,Debarred,Non ADB Member Country,6/Sep/2012 | 30/Apr/2025,Cross-Debarment: IDB,Person
98dc6aaa-fbea-498d-b051-d9d386a53401,"GAMBINI, NABOR MIRANDA (Mr.)","PASAJE SR. DE 
LOS MILAGROS 
NO. 104, 
INDEPENDENCIA-HU
UARAZ,  ANCASH 
Peru",Debarred,Non ADB Member Country,12/Feb/2016 | Until Further Notice,Cross-Debarment: WB,Person
dedb34d3-94bd-49e1-9b45-3b877fe26a3d,Gandines Sociedad Anónima,"Bulevar España n. 2282, Montevideo, URUGUAY",Debarred,Uruguay-Non ADB Member Country,3/May/2022 | 17/Mar/2025,Cross-Debarment: IDB,Organization
a60a82bf-4a06-46a8-a920-3880c66cddad,"GANSU LUGANG CONSTRUCTION ENGINEERING CO., LTD.","ROOM 1105, FLOOR 11, XIMAI MANSION, 12 YANNAN ROAD, HIGH-TECH ZONE, CHENGGUAN DISTRICT, LANZHOU, GANSU PROVINCE, PEOPLE'S REPUBLIC OF CHINA",Debarred,People's Republic of China,21/Dec/2018 | Until Further Notice,Cross-Debarment: WB,Organization
ad7b0261-119c-4123-97b9-9f6c20ac30b1,"GANZHOU CHANGYUN CONSTRUCTION ENGINEERING CO., LTD.","OFFICE BUILDING NO. 3, 4, BUILDING C, PROSPERITY PLAZA, NO. 12, TANERSHANG ROAD, ZHANGGONG DISTRICT, GANZHOU CITY, JIANGXI PROVINCE, CHINA

江西省赣州市章贡区滩儿上路12号繁荣广场C栋3号4号写字楼",Debarred,People's Republic of China,4/Aug/2021 | Until Further Notice,Cross-Debarment: WB,Organization
40bbe6cb-6650-49ea-8276-4189d4a72f06,"Ganzhou Jida Construction Engineering Co., Ltd.","4th Floor, No. 37 Fengshutang, Hengling Village, Fenggang Town, Ganzhou Economic and
Technological Development Zone, Ganzhou City, Jiangxi, China
江西省赣州市赣州经济技 术开发区凤岗镇横岭村枫 树塘37号四楼",Debarred,People's Republic of China,11/May/2023 | 1/May/2026,Cross-Debarment: WB; Affiliate of a cross debarred entity,Organization
7b00a797-c69e-4c43-a58f-340cd088c8e8,Gao District Branch of Weihai Construction Group Co. Ltd (Reg. No. 91371000MA3F4U1C4X),"6th Floor, No.19-1, Shanda Road, Torch High-tech Industrial Development Zone, Weihai, Shandong Province
山东省威海市火炬高技术产业开发区山大路-19-1号6层",Debarred,People's Republic of China,4/Apr/2022 | 18/Oct/2024,Cross-Debarment: AfDB,Person
823e4648-b8f3-440b-8b37-4d0f932f37d2,"Garcia Bautista, Carlos Estuardo","Diagonal 12, 10-61, Zona 1
Quetzaltenango, Guatemala",Debarred,Non ADB Member Country,21/Dec/2015 | Indefinitely,Cross-Debarment: IDB,Person
15d7b675-8dc4-4287-80f4-1163cd102933,"GARRIDO, JOSÉ MAGNO DA SILVA","AVENIDA 
GUAJAJARAS, 
221 LJ 4 – 
TIRIRICAL, SÃO LUIS – MARANHÃO
BRAZIL",Debarred,Non ADB Member Country,19/Nov/2012 | Until Further Notice,Cross-Debarment: WB,Organization
66f1ad20-d0c0-404d-9fa5-1290560bc380,GAVINOR S.R.L. (Reg. No. 30-70797564-0),"OLAVARRÍA 16, 4400 SALTA 
Argentina",Debarred,Non ADB Member Country,8/Feb/2018 | Until Further Notice,Cross-Debarment: WB,Organization
a260837b-d745-44d0-8ebd-7f36a65485f8,"GEBREMARIAM, GIDEY GEBREGZIABHER (MR.)","c/o BEZA CONSULTING ENGINEERS PLC, 3rd Floor, Nifas Silk Lafto Sub-City, Woreda 05, House No, 458 
P.O. Box 41292, Addis Ababa, Ethiopia",Debarred,Ethiopia-Non ADB Member Country,5/Sep/2023 | 20/Nov/2024,Cross-Debarment: AfDB,Organization
99ab7635-5484-4fe9-bd6c-59eda14552e6,Genç İnşaat Limited Şirketi,"Ilkbahar, 606. Sokak No: 22, Yildiz/Ankara, Turkey",Debarred,Turkey,1/Mar/2023 | 5/Dec/2026,Cross-Debarment: EBRD,Person
0e192ea4-324f-443e-ac2a-03b63391e4ff,GENERAL ELECTRIC POWER SWEDEN AB,"SLOTTSGATAN 69, SE-602 22 NORRKOPING
Sweden",Debarred,Sweden,6/Jan/2020 | 26/Nov/2025,Cross-Debarment: EBRD,Organization
b80c0c00-9672-473d-9f09-3bafed712ded,"Geno, Colin","Section 12, Lot 18, Boroko
Hubert Murray Highway
National Capital District 
PAPUA NEW GUINEA",Debarred,Papua New Guinea,28/Nov/2007 | Indefinitely,"Debarred, not contactable.",Person
e3bd90db-36bc-4e42-9dab-4c783d6103c2,GEO SCIENCES INTERNATIONAL SARL,"B.P. 6362-Quatier Batros                                                 
Yaoundé Cameroon",Debarred,Non ADB Member Country,25/Aug/2020 | Until Further Notice,Cross-Debarment: AfDB,Organization
22be071d-99ea-4700-8d9c-fd5aa41ca16a,GEOMETRICA CONSTRUÇÕES LTDA,"RUA DO 
PASSEIO, 953, 
SALA 209, 
CENTRO,  SÃO LUÍS, MARANHÃO 
Brazil",Debarred,Non ADB Member Country,18/Oct/2013 | Until Further Notice,Cross-Debarment: WB,Organization
22cb35c4-1995-4dee-9522-f3f70667fdee,Gesaworld Chile Limitada,,Debarred,Chile-Non ADB Member Country,13/Jan/2023 | 13/Nov/2032,Cross-Debarment: IDB,Organization
4b5e696f-08a5-4823-bf8d-5635bcc82bdf,Gesaworld do Brasil Limitada,,Debarred,Brazil-Non ADB Member Country,13/Jan/2023 | 13/Nov/2032,Cross-Debarment: IDB,Organization
a39c8784-cb52-47f3-ac31-4360a23dc957,Gesaworld México S.A. de C.V.,,Debarred,Mexico-Non ADB Member Country,13/Jan/2023 | 13/Nov/2032,Cross-Debarment: IDB,Organization
22a754a6-2d0a-4dc2-8afe-822b2a07c9d0,Gesaworld Panamá S.A.,,Debarred,Panama - Non ADB Member Country,13/Jan/2023 | 13/Nov/2032,Cross-Debarment: IDB,Organization
855422f3-609a-4313-8ecb-e642617176eb,Gesaworld S.A. / Gesaworld Group S.A.,"Comte d Urqetl, 204, 5°B, 08036 Barcelona, España",Debarred,Spain,13/Jan/2023 | 13/Nov/2032,Cross-Debarment: IDB,Organization
e7c8eaf0-894d-4972-ab1a-cac0ee826dff,Gesaworld USA Limited Liability Company,,Debarred,United States,13/Jan/2023 | 13/Nov/2032,Cross-Debarment: IDB,Organization
bacf6c86-af2e-48e4-8e8d-15e79b5a2bdd,GETINSA INGENIERÍA VIETNAM CO. LTD.,"NV37, TRUNG VAN NEW URBAN AREA, TRUNG VAN WARD, SOUTH TU LIEM DIST., HANOI, VIETNAM",Debarred,Socialist Republic of Viet Nam,4/Feb/2022 | 28/Sep/2030,Cross-Debarment: WB,Organization
69820fa3-d36f-494a-8468-22d65f8a43fe,GFCC LLC,"2, Bldg. B8, Khoroo 1, Chingeltei District, MONGOLIA",Debarred,Mongolia,7/Nov/2022 | 24/Jul/2026,Cross-Debarment: EBRD,Organization
cb6b4820-d612-47a6-bd5f-d0d40c352ade,"Giraldo, Gloria Beatriz Laverde","c/o Inversiones Amber S.A.S., CR 5 # 9 – 26 of 312, Complejo Sabana Pack Cajica, Cajicá (Cundinamarca), Colombia",Debarred,Colombia-Non ADB Member Country,30/Aug/2023 | 19/Nov/2025,Cross-Debarment: WB,Person
46450c40-fc78-4ffb-9bc6-310f6cb05f61,GITTO COSTRUZIONI GENERALI NIGERIA LIMITED,"Plot 737 Mabushi District Abuja FCT, Nigeria",Debarred,Nigeria-Non ADB Member Country,13/Jan/2023 | 8/Sep/2026,Cross-Debarment: AfDB,Person
f607a37a-d330-4f40-b932-b9bafe1c918c,"Global Alliance Trading Company, Inc.","63 BENSON 
STREET,  MONROVIA 
Liberia",Debarred,Non ADB Member Country,22/Jul/2015 | Until Further Notice,Cross-Debarment: WB,Organization
f4142e09-bdb4-476c-85e2-88301a51e943,GLOBAL INTERJAPAN (KENYA) LIMITED,"Parsonic Hotel Building Kirinyaga Road P.O. Box 28783 Post Code 00200, Nairobi, Kenya",Debarred,Non ADB Member Country,25/Feb/2021 | Until Further Notice,Cross-Debarment: AfDB,Organization
238d88e0-8a0a-4f83-93c2-d4cc915afb37,"GLOBAL TECHNOLOGY SOLUTIONS, INC.","CHICAGO, IL 60611",Debarred,United States,6/Oct/2011 | Until Further Notice,Cross-Debarment: WB,Organization
9481b41f-7833-4057-977f-f5322fa7f767,"GLOCOMS, INC.","40 E.CHICAGO 
AVENUE # 200, CHICAGO, IL 60611
USA",Debarred,United States,6/Oct/2011 | Until Further Notice,Cross-Debarment: WB,Organization
a0abc39d-077b-409a-8b95-c5b94cfac39e,"GLORY, OKAFOR (MS.)","MANAGING DIRECTOR, UNIQUE CONCEPT ENTERPRISES, NO. 40 NELSON WILLIAMS STREET, WARRI, DELTA STATE
NIGERIA",Debarred,Non ADB Member Country,4/Dec/2020 | 2/Dec/2024,Cross-Debarment: WB,Organization
ad2f9d18-9462-4d6e-bdbf-126334490661,GLOSOLVE LIMITED,,Debarred,United Kingdom,6/Oct/2011 | Until Further Notice,Cross-Debarment: WB,Organization
8cc2caf8-a9b2-471f-9490-dce976b71c94,"GOLDEN HALL SERVICES CO., LTD.","LAST KNOWN ADDRESS:  
#334AE1, STREET 182, SANGKAT TOEK LAAK III, KHAN TOUL KORK, PHNOM PENH
Cambodia",Debarred,Cambodia,18/Jun/2019 | Until Further Notice,Cross-Debarment: WB,Organization
8fc05079-283e-498d-ae1e-c332f935a3ea,GOLDSUN INVESTMENTS COMPANY LIMITED,"209/5017/16 Lusaka Road, off Enterprise / P.O. Box 18793-00500, Nairobi, Kenya",Debarred,Kenya-Non ADB Member Country,11/May/2023 | 30/Jan/2025,Cross-Debarment: AfDB,Organization
0500cefe-2f01-40a8-a210-060850f30411,Good Luck Corner Branch of Weihai Construction Group Co. Ltd (Reg. No. 91371082MA3MMUP112),"No.131, Chengshan Third Village, Chengshan Town, Rongcheng City, Weihai, Shandong Province
山东省威海市荣成市成山镇成山三村
131号",Debarred,People's Republic of China,4/Apr/2022 | 18/Oct/2024,Cross-Debarment: AfDB,Organization
a7b75a38-13d8-47a2-9ad0-5b6f401a5377,Gorur Infra Projects Pvt. Ltd.,"No. 314 Shubham Complex
Matheran Road
Sector 11, New Panvel
Navi Mumbai 410206
INDIA",Debarred,India,12/May/2017 | Until Further Notice,Violated Integrity Principles and Guidelines 2.A(ii).,Organization
f8885905-150f-4c24-8bb3-dfaeea1846d5,"Gorur, Mohankumar","Gorur Infra Projects Pvt. Ltd. 
No. 314 Shubham Complex
Matheran Road
Sector 11, New Panvel
Navi Mumbai 410206
INDIA",Debarred,India,12/May/2017 | Until Further Notice,Violated Integrity Principles and Guidelines 2.A(ii).,Organization
843dbeed-d85e-4630-833d-45af48bd4b02,"Gómez, Armando Monsalve","c/o Profinco Ltda., Calle 31 No. 21-127, Barrio Cañaveral, Floridablanca, Santander, COLOMBIA",Debarred,Colombia-Non ADB Member Country,16/Dec/2021 | 7/Nov/2024,Cross-Debarment: IDB,Person
b47a51d9-796c-4c72-a1f5-3c2a3c58ec73,GÖKSIN INSAAT GIDA TURIZM BILISIM TÜKETIM MALLARI PAZARLAMA MADENCILIK VE PROJE MÜSAVIRLIK HIZMETLERI SANAYI VE TICARET LIMITED SIRKETI,"Çali Mah.Ahiska Cad.No: 219/A Nilüfer/Bursa-Turkey 16110 Bursa, TÜRKİYE",Debarred,Türkiye,7/Nov/2022 | 18/Jan/2025,Cross-Debarment: EBRD,Person
75f127b9-a080-49b9-ac90-12136d5032be,"GRANADOS, DULCE MARÍA QUINTANILLA","CIUDAD 
SANDINO, 
CUERPO DE 
BOMBEROS 1 C. 
AL LADO ½ C. 
ABAJO, 75 VRS. 
AL LADO, (Z1Q-10), MANAGUA 
Nicaragua",Debarred,Non ADB Member Country,4/Mar/2019 | Until Further Notice,Cross-Debarment: WB,Organization
c3bdbad3-7cb1-48b9-945d-b773a64b9b4b,GRASCO COMPANY,"SIS NO. 1293 
MAMPIRIR, 
BATIGNOLLES,  BRAZZAVILLE 
Congo, Republic of",Debarred,Non ADB Member Country,9/Aug/2013 | Until Further Notice,Cross-Debarment: WB,Organization
d760cca0-bb8a-4378-a5bf-f81200ea9bc7,Green Line General Trading And Contracting CO.W.LL,"Injazat Tower, Floor 14 & 15, Khalid Bin Al Waleed Street, Block 7, Sharq, State of Kuwait",Debarred,Kuwait-Non ADB Member Country,18/Jan/2023 | 12/Feb/2024,Cross-Debarment: EBRD,Organization
452a35a3-3744-486d-b739-84d2994ea16b,GROUPE DEC S.A/ DEC GROUP INC.,"CARRE 3775 
QUARTIER 
FIDJROSSE-KPOTA
, BP:131 
GODOMEY,  COTONOU 
Benin",Debarred,Non ADB Member Country,13/Oct/2014 | Until Further Notice,Cross-Debarment: WB,Organization
f5b996ca-7534-4175-b3a1-12406b4f7cee,Grupo Cesa Corporation Holdings S.A.,"Centro Corporativo El Tobogán, Piso 9, 200 mts Norte y 100 mts Este del Periódico la República. Barrio Tournón Costa Rica",Debarred,Non ADB Member Country,14/Sep/2020 | 27/Jul/2030,Cross-Debarment: IDB,Organization
1ff91835-2fa7-4574-a942-4c4632fdd842,GRUPO FEDER S.A.,"6A AVENIDA ""A"" 13-24, ZONA 9, OFICINA 103 TORRE EMPRESARIAL CANET, GUATEMALA
  Guatemala",Debarred,Non ADB Member Country,6/Jan/2020 | 9/Sep/2024,Cross-Debarment: IDB,Organization
99b023f2-c63e-467d-b99a-ebfdf3880d6d,"GRUPO MECANICA DEL VUELO SISTEMAS, S.A.U. (Reg. No.: A83135111)","ISAAC NEWTON 11, PARQUE TECNOLOGICO DE MADRID, TRES CANTOS 28760, MADRID, SPAIN",Debarred,Spain,11/Mar/2021 | 1/Sep/2024,Cross-Debarment: WB,Person
cbb78b63-17c1-4b5a-aa32-51d95025ea28,"Guangrongfeng (Hong Kong) Industrial Co., Limited","Room 1502-J, Easey Commercial Building, 
253-261 Hennessy Road, Wanchai, Hong Kong",Debarred,"Hong Kong, China",27/Dec/2017 | Until Further Notice,Violated ADB's Integrity Principles and Guidelines 2.A(ii).,Person
1e3892b5-e6b5-40b6-82f4-5acadc7ff825,"GUIZHOU ZHONGHANG SOUTH MACHINERY CONSTRUCTION CO., LTD.","UNIT 1, NO. 33, FLOOR 13, KAIDI MANSION, 51 NORTH GONGYUAN ROAD, YUNYAN DISTRICT, GUIYANG CITY, GUIZHOU PROVINCE
China",Debarred,People's Republic of China,26/Jun/2019 | Until Further Notice,Cross-Debarment: WB,Person
015fc22a-4dd9-4a7a-b741-36902ed12daf,"GULMATOV, YRYSBEK NURDUPOVICH","287 
KIRGIZSKAYA 
STREET,  KYZYL-KIYA TOWN 
Kyrgyz Republic",Debarred,Kyrgyz Republic,2/Feb/2015 | Until Further Notice,Cross-Debarment: WB,Organization
ec965ddf-085a-448f-9db0-45e2de2e504e,"Gulruzov, Bekhruz","Fedin Str. 3, Quarter-29, Dushanbe, REPUBLIC OF TAJIKISTAN",Debarred,Republic of Tajikistan,24/Nov/2022 | 24/Nov/2027,Violated ADB's Integrity Principles and Guidelines 2A (i).,Person
5c2411ce-3e6b-49ac-b43d-bd224e048135,"Gunathilake, Indralal","M/s G.I.P. Gunathilake Construction
Civil Engineering Contractors
275/6 A, Vitto Mawatha
Hospital Road
Kiribathgoda
SRI LANKA",Debarred,Sri Lanka,14/Dec/2009 | Until Further Notice,"Violated ADB's Procurement Guidelines 1.14(a)(ii); ADB's Integrity Principles and Guidelines 2.A(ii), 2.A(viii)
Sanction violation",Person
34fd1067-4744-46a1-a5ab-2a818796ffd3,"Gunathilake, Indralal","M/s G.I.P. Gunathilake Construction
Civil Engineering Contractors
275/6 A, Vitto Mawatha
Hospital Road
Kiribathgoda
SRI LANKA",Debarred,Sri Lanka,15/Dec/2010 | Indefinitely,Sanction violation.,Person
3d0e571f-3564-4b50-a039-9efe3cf5436a,"Gunawan, Harianto",PT Kayuwaja Tatarona Indonesia Jl. Kebon Jeruk XIV No. 8 Jakarta 11160,Debarred,Indonesia,12/Feb/2007 | Indefinitely,Sanction violation.,Organization
2334e00d-585d-4fc3-81dc-ba145b9081f6,"Gunawan, Hendra","PT Kayuwaja Tatarona Indonesia Jl. Kebon Jeruk XIV No. 8 Jakarta 11160, Indonesia",Debarred,Indonesia,12/Feb/2007 | Indefinitely,Sanction violation.,Organization
663b1b2e-bda9-421a-b51a-510362308d96,"Gunawan, Lanny",PT Kayuwaja Tatarona Indonesia Jl. Kebon Jeruk XIV No. 8 Jakarta 11160,Debarred,Indonesia,12/Feb/2007 | Indefinitely,Sanction violation.,Organization
efbbcdb4-0808-4a11-bf8e-d6f1dd4759b2,"GUOJI CONSTRUCTION GROUP CO., LTD.","NO. 26 HANXIGUAN STREET, BUILDING 38 #401, TAIYUAN CITY, SHANXI PROVINCE, 030012 China",Debarred,People's Republic of China,7/Feb/2018 | Until Further Notice,Cross-Debarment: WB,Organization
c5ac3633-7c4e-406c-b4ec-62c2be278ed7,"Guoji Construction Group Co., Ltd.","No. 26 Hanxiguan Street, Building 38, Room 401, Taiyuan City, Shanxi Province, PEOPLE’S REPUBLIC OF CHINA",Debarred,People's Republic of China,9/Feb/2022 | 9/Feb/2025,Sanction violation.,Organization
8f7bc7b2-02e5-460c-a631-0c945385a541,"GUPTA, SANJAY","1535 BHATBHATENI, 
G.P.O. BOXES 
3868 AND 10807, KATHMANDU 
Nepal",Debarred,Nepal,3/Feb/2014 | Until Further Notice,Cross-Debarment: WB,Organization
ccd230bb-3b47-4573-ba37-ecf734ab3c53,"GUTIÉRREZ, ARTURO JAVIER HARO","JIRÓN ALTO DE 
LA ALIANZA NO. 
180, DPTO. 116, CERCADO DE LIMA 
Peru",Debarred,Non ADB Member Country,10/Apr/2014 | Until Further Notice,Cross-Debarment: WB,Organization
ef9da0b9-7fe7-4baa-9277-206e716e2b7e,HA THANH GROUP JOINT STOCK COMPANY,"2ND FLOOR, NO. 475 TRAN KHAT CHAN, THANH NHAN WARD, HAI BA TRUNG DISTRICT, HANOI, VIETNAM",Debarred,Socialist Republic of Viet Nam,6/Feb/2023 | 1/Mar/2028,Cross-Debarment: WB,Organization
00c30120-b2a6-41d2-867f-243d069f9a68,"Habitant, Magali","47, COMPLEXE LOUVERTURE APT 4, RUE LOUVERTURE, PÉTION-VILLE
Haiti",Debarred,Non ADB Member Country,6/Jan/2020 | 11/Nov/2026,Cross-Debarment: IDB,Person
80e3a421-3ae1-4d98-bf64-f65881783f47,"Haji Alwy, Mustafa","#14 Hercules Street, D. 14
Curug Permai Residence 
Bogor City 16113   
West Java Province  
INDONESIA",Debarred,Indonesia,29/Dec/2020 | Indefinitely,Violated ADB’s Integrity Principles and Guidelines 2A (ii) and (x).,Person
d54d5184-c633-4a7e-bdaf-f23a844151a5,"Handoko, Satrio Budi (a.k.a. Joko Seswanto)","PPA Consultants
Jl. Tebet Timur Raya 56-57
Jakarta Selatan 12820
INDONESIA",Debarred,Indonesia,27/Oct/2010 | Indefinitely,"Violated ADB's Procurement Guidelines 1.14(a)(ii), 1.14(a)(iv)
Integrity Principles and Guidelines 2.A(ii), 2.A(iv), 2.A(vii),2.A(viii)",Person
230f7709-06e7-47e6-b565-3ec58b6992d0,HANOITC EXPERT JOINT STOCK COMPANY,"4TH FLOOR, BUILDING 29T2, HOANG DAO THUY STREET, TRUNG HOA WARD, CAU GIAY DISTRICT, HANOI, VIET NAM

NO 38 KIM MA 
STREET, BA 
DINH DISTRICT,  HANOI, VIET NAM",Debarred,Socialist Republic of Viet Nam,20/Dec/2018 | Until Further Notice,Cross-Debarment: WB,Organization
60bc2df8-cd86-4f4f-8f0e-a1b785656589,"HAO, Zhiyong","via Druzhba Restaurant, 12 Aybek Street, Tashkent 100015 , Mirabad District  
UZBEKISTAN",Debarred,People's Republic of China,23/Nov/2012 | Indefinitely,Violated ADB's Procurement Guidelines 1.14(a)(ii); ADB's Integrity Principles and Guidelines 2.A(ii),Organization
2eba5f15-8671-46b7-b14d-bf0c369d7290,"Harahap, Asrul Masir","PPA Consultants
Jl. Tebet Timur Raya 56-57
Jakarta Selatan 12820
INDONESIA",Debarred,Indonesia,27/Oct/2010 | Indefinitely,"Violated ADB's Procurement Guidelines 1.14(a)(ii), 1.14(a)(iv)
Integrity Principles and Guidelines 2.A(ii), 2.A(iv), 2.A(vii),2.A(viii)",Person
81f6f9b4-6dfd-4fd7-b97b-d1dcf0293f94,HARJIT SINGH,"904, ROUTE 
FLYNN 
KEMPTVILLE, QUEBEC, K0G 1J0 
Canada",Debarred,Canada,30/Apr/2014 | Until Further Notice,Cross-Debarment: WB,Organization
30b0a91a-6b73-4afc-b633-03531f6285c6,"Harsojo, Wilfridus","Jl. H. Nawan Swakarsa 111 / D-12
Komplek PU Kalimalang, Pondak Kelapa
Jakarta Timur
INDONESIA",Debarred,Indonesia,15/Jan/2004 | Indefinitely,"Debarred, not contactable.",Organization
1e756984-fd33-4d2e-ac38-3bdf10008a32,"Hartono, Mr Ir. Gatot","President Director 
PT Dianpertiwi Multimadya 
Jl. Cilandak Tengah III No 14C 
Jakarta Selantan 12430 
INDONESIA",Debarred,Indonesia,22/Apr/2009 | Indefinitely,"Violated ADB's Procurement Guidelines 1.14(a)(ii), 1.14(a)(iv); ADB's Integrity Principles and Guidelines 2.A(ii), 2.A(iv)",Person
a1dbfe31-ea3c-4162-878d-e33ef6d2bec8,"HASTING, MAYOR EJIRO","NO. 12 UCHE OKONKWO ST., OFF DLA ROAD, ASABA, DELTA STATE
Nigeria",Debarred,Non ADB Member Country,22/Apr/2020 | 20/Nov/2026,Cross-Debarment: WB,Organization
55f690ee-2316-49eb-b429-699780604154,Hefei Highway & Bridge Project Co. Ltd.,"NO. 199, BLOCK 
B, HAOZHOU 
ROAD, HEFEI 
CITY, ANHUI 
PROVINCE
People's Republic of China",Debarred,People's Republic of China,1/Sep/2011 | Until Further Notice,Cross-Debarment: WB,Organization
b74a150b-367d-4d94-8bff-49fa91a0cb16,"Henan Geological and Mining Construction Engineering (Group) Co., Ltd.","No. 25 Huzhu Road, Zhengzhou City, Henan, China 450007
中國河南省鄭州市互助路 25 號 450007",Debarred,People's Republic of China,11/May/2023 | 1/May/2026,Cross-Debarment: WB,Organization
092324a6-b88c-4502-891f-02c87b4a4bb3,"Henan Geology and Mineral Construction Engineering (Group) Anhui Co., Ltd.","Room 303, Town Government Building, Wushan Town, Changfeng County, Hefei, Anhui, China
长丰县吴山镇镇政府大楼303室",Debarred,People's Republic of China,11/May/2023 | 1/May/2026,Cross-Debarment: WB; Affiliate of a cross debarred entity,Organization
5eb55876-2625-4941-9cd7-8ba97df0476e,"Henan Geology and Mineral Construction Engineering (Group) Dalian Municipal Engineering Co., Ltd.","Chengshan Village, Chengshan Town, Zhuanghe City, Liaoning Province, China
辽宁省庄河市城山镇城山村",Debarred,People's Republic of China,11/May/2023 | 1/May/2026,Cross-Debarment: WB; Affiliate of a cross debarred entity,Organization
f02f6d20-d409-4690-970e-be3c5bb4e921,"Henan Geology and Mineral Group Municipal Engineering Co., Ltd.","No. 56, Nanyang Road, Zhengzhou City, Henan, China
郑州市南阳路56号",Debarred,People's Republic of China,11/May/2023 | 1/May/2026,Cross-Debarment: WB; Affiliate of a cross debarred entity,Organization
d1dfa615-b697-4054-a2c2-3b7d59dada3f,"Henan Geology and Mineral Group Road & Bridge Engineering Co., Ltd.","No. 40, Leshan Road, Zhumadian, Henan, China
河南驻马店乐山路40号",Debarred,People's Republic of China,11/May/2023 | 1/May/2026,Cross-Debarment: WB; Affiliate of a cross debarred entity,Organization
420800ea-8315-4f0b-8371-5d0a470b7538,"Henan Qiankun Road & Bridge Engineering Co., Ltd.","No. 51 Gongye Road, Fengqiu County
Xianxiang City, Henan Province 453300
PEOPLE’S REPUBLIC OF CHINA",Debarred,People's Republic of China,17/Jun/2019 | Until Further Notice,Violated ADB's Integrity Principles and Guidelines 2A (ii).,Organization
61cb1e43-b27e-409e-9251-469b00e31e34,"Hernández, Wilian Leonel Cano","3ra Avenida Calzada Muro Paz 0-51 Zona 1, Cuyotenago, Suchitepequez, Guatemala",Debarred,Non ADB Member Country,24/May/2018 | 29/Apr/2025,Cross-Debarment: IDB,Organization
37bc76be-5185-472f-977b-a24295fbd78b,"Herrera, Lidia Aguilar",Bolivia,Debarred,Non ADB Member Country,9/Aug/2017 | Until Further Notice,Cross-Debarment: IDB,Organization
cd11097b-50ea-4ebc-97d6-ef11c18772b0,"Herrera, Miriam Aguilar",Bolivia,Debarred,Non ADB Member Country,9/Aug/2017 | Until Further Notice,Cross-Debarment: IDB,Person
